timestep_index,time_fs,state_54_eV,state_55_eV,state_56_eV,state_57_eV,state_58_eV,state_59_eV,state_60_eV,state_61_eV,state_62_eV
731,2.65230658,-6.988294210741408,-6.314447999366343,-5.98379179605623,-5.7085532866988125,-2.5456520741990225,-2.1862967656027816,-1.403919161677454,-0.8102017368982394,-0.7314886464793917
736,2.67044822,-6.988589407809193,-6.315048279746812,-5.984455825091397,-5.707801529773283,-2.544747380051494,-2.186257096548005,-1.4035831750787613,-0.8087276562695395,-0.7329449125988006
741,2.68858985,-6.988885415221885,-6.315628543841151,-5.9851228636737215,-5.707055057081207,-2.5438451573587924,-2.1862212613100773,-1.40325554074405,-0.8073089578019783,-0.7344023387555889
746,2.70673148,-6.989182245150788,-6.316188734585608,-5.985792915482175,-5.706313922679114,-2.5429454932717177,-2.18618925424431,-1.4029362697117824,-0.8059461817983029,-0.7358604845643236
751,2.72487311,-6.989479904575213,-6.316728779588395,-5.986465986300467,-5.705578174800004,-2.5420484745379834,-2.1861610779735443,-1.4026253941115976,-0.8046399231129617,-0.7373188557594896
756,2.74301474,-6.989778413634853,-6.317248619523432,-5.987142081679378,-5.704847863644715,-2.541154191287793,-2.1861367280837825,-1.4023229302959024,-0.8033907973899728,-0.7387769044973351
761,2.76115638,-6.990077780323525,-6.317748202282045,-5.987821210662032,-5.704123038236525,-2.5402627298387226,-2.1861162068446505,-1.4020289105797787,-0.8021994889794819,-0.7402340264162454
766,2.77929801,-6.990378022773742,-6.318227498023873,-5.988503388053005,-5.70340374954362,-2.5393741737090907,-2.1860995023530823,-1.4017433525884306,-0.8010667015745617,-0.7416895356226457
771,2.79743964,-6.990679151980716,-6.318686457863783,-5.989188632519857,-5.7026900496126025,-2.538488611790971,-2.186086600271754,-1.4014662936578874,-0.7999932050993355,-0.7431426816579467
776,2.81558127,-6.99098118173083,-6.319125029109813,-5.989876954848881,-5.701981985188766,-2.5376061335935485,-2.1860774964052703,-1.4011977625971321,-0.7989798337232998,-0.7445926170369062
781,2.8337229,-6.991284123497991,-6.319543149082009,-5.990568367856257,-5.701279603583897,-2.536726823127094,-2.1860721889001127,-1.400937787802855,-0.7980275590058367,-0.7460383980502979
786,2.85186454,-6.991587982592245,-6.31994075449011,-5.9912628778651404,-5.700582951824266,-2.535850767312662,-2.1860706645960737,-1.4006864002474886,-0.7971374077353001,-0.7474789512967189
791,2.87000617,-6.991892778650295,-6.320317787172384,-5.9919605039460215,-5.6998920692432335,-2.5349780569604103,-2.1860729153758247,-1.4004436328866245,-0.7963105460070745,-0.7489130624572365
796,2.8881478,-6.992198524468291,-6.3206741959522565,-5.992661253371407,-5.699207000932055,-2.5341087815102274,-2.1860789290232447,-1.4002095169641837,-0.7955482597574574,-0.7503393910520487
801,2.90628943,-6.992505233360268,-6.321009960798571,-5.9933651306762945,-5.698527778451616,-2.533243023669561,-2.1860886917764386,-1.3999840716731717,-0.7948519694241895,-0.7517564280129542
806,2.92443106,-6.992812916251936,-6.321325073278601,-5.994072146137242,-5.697854431367697,-2.5323808600308055,-2.1861021828317124,-1.39976731252537,-0.7942233034134648,-0.7531624572515625
811,2.94257269,-6.993121576287769,-6.321619524087996,-5.994782298354991,-5.6971869928874455,-2.531522371858283,-2.1861193809391253,-1.3995592643258308,-0.7936640287828646,-0.7545555746229335
816,2.96071433,-6.993431223728889,-6.321893305128713,-5.995495602468782,-5.69652549156676,-2.5306676457143773,-2.1861402669624574,-1.3993599418565859,-0.7931761292138764,-0.7559336548565928
821,2.97885596,-6.993741865645591,-6.322146380741267,-5.996212059451479,-5.695869952130431,-2.529816760633804,-2.1861648235387574,-1.3991693718587084,-0.7927619428276601,-0.7572943470375275
826,2.99699759,-6.994053506570905,-6.322378738030624,-5.996931680535012,-5.695220414925789,-2.528969794896304,-2.186193036556908,-1.3989875869664803,-0.7924237448645987,-0.7586350527644569
831,3.01513922,-6.994366158719806,-6.322590367943482,-5.997654478359916,-5.694576907287384,-2.528126826065676,-2.1862248831653397,-1.3988146144573543,-0.7921642957496524,-0.7599529648208811
836,3.03328085,-6.994679818559468,-6.322781293174977,-5.998380454147777,-5.693939456388514,-2.527287939101704,-2.186260341268689,-1.3986504897014442,-0.791986484059904,-0.7612450751370546
841,3.05142249,-6.994994478922508,-6.32295154539122,-5.999109607747098,-5.693308083960416,-2.5264532020508983,-2.1862993801957304,-1.3984952313778218,-0.7918932371393065,-0.7625082315887354
846,3.06956412,-6.995310138896597,-6.323101161152045,-5.9998419395803575,-5.692682801936918,-2.525622686116485,-2.1863419704759806,-1.3983488651149827,-0.7918876111606296,-0.7637392116921886
851,3.08770575,-6.9956267946445365,-6.323230186537855,-6.000577450089792,-5.692063615947326,-2.5247964712024147,-2.1863880717369235,-1.3982113942267171,-0.7919725306322657,-0.764934852457376
856,3.10584738,-6.9959444367265196,-6.323338680369146,-6.001316133375598,-5.691450539545577,-2.5239746178733076,-2.186437654527236,-1.3980828454175285,-0.792150719814649,-0.7660922002287958
861,3.12398901,-6.996263059987031,-6.323426701116483,-6.002057987555942,-5.690843589313496,-2.52315719367208,-2.18649067764509,-1.3979632309766932,-0.792424457229788,-0.7672087060125836
866,3.14213065,-6.996582649908638,-6.3234943034890065,-6.002803010166091,-5.69024277030845,-2.522344274382721,-2.1865471015192335,-1.3978525824347114,-0.7927954631377594,-0.7682824353754514
871,3.16027228,-6.9969031942844415,-6.32354154533222,-6.003551192563349,-5.689648092335771,-2.52153592409369,-2.1866068953059763,-1.3977509199327522,-0.7932645771178582,-0.7693122797641363
876,3.17841391,-6.997224680639702,-6.323568488318264,-6.004302532091035,-5.689059561701832,-2.5207322153370106,-2.1866700019509415,-1.3976582637877186,-0.7938315969546591,-0.7702981430273359
881,3.19655554,-6.997547093867453,-6.323575211154084,-6.005057028079357,-5.688477178354517,-2.519933199399915,-2.1867363820949968,-1.397574628890412,-0.794495183131443,-0.7712410636590866
886,3.21469717,-6.9978704234294415,-6.323561788333201,-6.005814672336604,-5.687900948746743,-2.5191389459673714,-2.186805998416959,-1.3975000363692887,-0.7952528632726874,-0.7721432385509681
891,3.23283881,-6.998194659370859,-6.323528310341657,-6.006575458716802,-5.687330870956402,-2.518349510459729,-2.1868788198385363,-1.397434499239948,-0.796100999746688,-0.7730079719674439
896,3.25098044,-6.998519775270507,-6.323474851099902,-6.007339375927892,-5.686766948793449,-2.5175649531220547,-2.1869548057316908,-1.3973780452947293,-0.7970350781111978,-0.7738394657580806
901,3.26912207,-6.998845754271231,-6.323401484813745,-6.008106412080784,-5.686209185624255,-2.516785336000481,-2.187033915433774,-1.3973307020542203,-0.7980498616898664,-0.7746426670089354
906,3.2872637,-6.999172583750771,-6.323308315109984,-6.0088765581700905,-5.685657586459444,-2.5160107190413594,-2.187116102389726,-1.3972924968037619,-0.7991395938555914,-0.7754229346937479
911,3.30540533,-6.999500252786133,-6.323195452515257,-6.009649818707484,-5.685112152985128,-2.515241165583827,-2.1872013174867533,-1.3972634552900838,-0.8002983593458001,-0.7761858201924157
916,3.32354696,-6.99982874051347,-6.323063003534292,-6.01042617459588,-5.684572881077274,-2.5144767354182096,-2.1872895190209003,-1.397243583887805,-0.8015202413036979,-0.7769368352790045
921,3.3416886,-7.000158027114311,-6.322911079888052,-6.011205608743911,-5.684039756597398,-2.513717484681798,-2.1873806530247286,-1.3972329065550348,-0.8027995461968064,-0.7776812670353977
926,3.35983023,-7.000488093022367,-6.322739787898302,-6.011988102623229,-5.68351277229708,-2.512963468733551,-2.1874746871445763,-1.3972314316512922,-0.8041308762614233,-0.7784240344589612
931,3.37797186,-7.000818915697017,-6.322549231459236,-6.012773639305342,-5.682991914409238,-2.5122147447609486,-2.1875715747391293,-1.3972391879389092,-0.8055093202817007,-0.7791696228259292
936,3.39611349,-7.001150474308092,-6.322339530873803,-6.013562213311786,-5.682477181542773,-2.51147137221202,-2.187671267922856,-1.3972562102360433,-0.8069304326946886,-0.7799221708681817
941,3.41425512,-7.001482753821356,-6.322110797070075,-6.0143538173664135,-5.681968565241901,-2.5107334198593745,-2.187773721659394,-1.3972825244721359,-0.8083901428813017,-0.7806851958952831
946,3.43239676,-7.001815742010655,-6.321863156558812,-6.015148440403605,-5.6814660477912255,-2.5100009557986223,-2.1878788917865872,-1.3973181515461452,-0.8098848984604848,-0.7814618042635776
951,3.45053839,-7.002149428235599,-6.321596690552064,-6.01594606958887,-5.680969621449449,-2.5092740407221803,-2.187986745358788,-1.3973631235565998,-0.8114115767679743,-0.7822546755555447
956,3.46868002,-7.002483796664956,-6.321311469059058,-6.016746694045471,-5.680479269817292,-2.508552736897855,-2.188097240854464,-1.3974174687165364,-0.812967420959792,-0.7830660838537506
961,3.48682165,-7.002818836038747,-6.321007579713714,-6.0175502962373395,-5.6799949821653986,-2.5078371037130633,-2.1882103522786682,-1.3974812098863665,-0.8145500517186175,-0.7838979062439978
966,3.50496328,-7.003154531797917,-6.320685110803816,-6.018356870444885,-5.679516739568802,-2.50712720274406,-2.188326041400456,-1.3975543825042571,-0.816157363423957,-0.7847517237976983
971,3.52310492,-7.003490875772435,-6.320344158625203,-6.019166406630406,-5.679044535166458,-2.5064231057296826,-2.1884442754179436,-1.3976370224185304,-0.8177875543301206,-0.7856287886299594
976,3.54124655,-7.003827852592656,-6.319984820206459,-6.019978900336931,-5.67857835835776,-2.505724872932546,-2.1885650068874303,-1.3977291589532344,-0.8194390642723823,-0.7865301238444388
981,3.55938818,-7.004165456043689,-6.319607192139335,-6.020794344867417,-5.678118199344304,-2.505032573082412,-2.188688203985134,-1.397830805605256,-0.8211104915727698,-0.7874564277866217
986,3.57752981,-7.004503665949719,-6.319211363787262,-6.021612719066027,-5.677664031451673,-2.5043462571358215,-2.1888138131034327,-1.397941983774,-0.8228006835621187,-0.7884082671515734
991,3.59567144,-7.004842508713365,-6.318797448769623,-6.022434044672252,-5.6772158697258766,-2.5036660176090666,-2.1889418134800356,-1.3980627434964537,-0.8245086450873604,-0.7893860254703051
996,3.61381308,-7.0051819586481505,-6.318365544710298,-6.023258302379241,-5.6767736773684385,-2.5029919153030487,-2.1890721486803737,-1.398193091122179,-0.826233506440615,-0.7903899132520696
1001,3.63195471,-7.00552200184947,-6.317915734428971,-6.024085475515476,-5.6763374360593355,-2.50232401715752,-2.189204790049228,-1.3983330586521414,-0.8279745243068649,-0.7914200137062394
1006,3.65009634,-7.005862637973975,-6.317448095119347,-6.024915562583825,-5.675907123889466,-2.5016623964076743,-2.1893396867068415,-1.3984826743188608,-0.8297310851342183,-0.7924763262389732
1011,3.66823797,-7.006203851554519,-6.316962704639644,-6.025748547112401,-5.675482732648014,-2.5010071238451164,-2.1894768138356935,-1.398641969434919,-0.8315026350625826,-0.7935587044481853
1016,3.6863796,-7.006545641129451,-6.3164596237289805,-6.026584421948868,-5.675064246143713,-2.5003582746567345,-2.18961613564284,-1.3988109725749158,-0.8332887543699402,-0.7946668902167444
1021,3.70452124,-7.006887999663228,-6.315938934251514,-6.027423179780647,-5.674651650870516,-2.4997159211451354,-2.1897576132180965,-1.3989897014551766,-0.8350890350270748,-0.7958005678730141
1026,3.72266287,-7.007230916117629,-6.315400750307056,-6.02826480826375,-5.674244927511531,-2.4990801347450113,-2.189901202943451,-1.399178178955503,-0.8369031903258389,-0.7969593426466935
1031,3.7408045,-7.007574374292829,-6.3148451673488575,-6.029109296978816,-5.673844053776215,-2.498450977301229,-2.190046866767084,-1.3993764179155708,-0.8387308752975988,-0.7981426125533043
1036,3.75894613,-7.007918352957076,-6.314272288878144,-6.029956624723006,-5.673449005947773,-2.497828506580786,-2.1901945582974087,-1.399584443163567,-0.8405719006359716,-0.7993498676190579
1041,3.77708776,-7.0082628358852626,-6.3136822208890955,-6.03080678016244,-5.673059767454738,-2.49721279080767,-2.190344240481703,-1.3998022740250795,-0.8424260532775578,-0.8005804896674392
1046,3.79522939,-7.008607798442163,-6.313075091687045,-6.031659743064514,-5.672676313380034,-2.496603887017723,-2.190495854463513,-1.400029901456817,-0.8442931631982279,-0.8018337560173884
1051,3.81337103,-7.008953220184138,-6.312451050730248,-6.0325154881198735,-5.672298610145473,-2.496001862863006,-2.1906493496057067,-1.4002673334790783,-0.8461730783822865,-0.8031089471427392
1056,3.83151266,-7.009299083964117,-6.3118102575405794,-6.033373996785607,-5.671926625483592,-2.495406785355836,-2.1908046639012437,-1.4005145602476838,-0.8480656800749742,-0.8044052594776651
1061,3.84965429,-7.009645356669965,-6.311152886819969,-6.034235239090285,-5.671560309164866,-2.494818724778956,-2.190961735645797,-1.4007715758547385,-0.8499708427023702,-0.8057218672560535
1066,3.86779592,-7.009992009964789,-6.310479107621283,-6.035099191063694,-5.671199625055187,-2.494237734712906,-2.191120500954305,-1.4010383551918844,-0.8518884740602558,-0.8070578851762304
1071,3.88593755,-7.010339013304666,-6.309789109424876,-6.035965830973952,-5.670844537169315,-2.493663872634993,-2.1912808961173766,-1.4013148885154616,-0.8538185013723327,-0.8084124570676028
1076,3.90407919,-7.010686328409869,-6.3090830900761805,-6.036835123537463,-5.6704950014031645,-2.4930971899569623,-2.1914428638643426,-1.401601154282734,-0.8557608117932302,-0.8097846283702603
1081,3.92222082,-7.011033916489785,-6.308361249715391,-6.037707038275884,-5.670150981522474,-2.492537733406039,-2.1916063374378965,-1.4018971354771108,-0.8577153419350331,-0.8111734398121656
1086,3.94036245,-7.011381731655147,-6.307623786853042,-6.038581530246128,-5.669812435468337,-2.491985546573894,-2.191771251153139,-1.4022027951029208,-0.8596819860788127,-0.8125779237202188
1091,3.95850408,-7.011729731306351,-6.306870902815083,-6.039458561650632,-5.669479306371508,-2.4914406770822186,-2.19193753891918,-1.4025180989730421,-0.8616606505514862,-0.8139971014345243
1096,3.97664571,-7.012077867309815,-6.306102823063707,-6.040338094885905,-5.6691515408555855,-2.490903173062829,-2.1921051187976963,-1.4028430016421498,-0.8636512393902932,-0.8154299590153016
1101,3.99478735,-7.012426093599138,-6.305319762963458,-6.041220093279244,-5.668829082236619,-2.490373073967262,-2.1922739186726434,-1.403177459613586,-0.8656536255489533,-0.8168754844751974
1106,4.01292898,-7.012774353817092,-6.304521970886798,-6.042104507583162,-5.668511875972817,-2.4898504112473603,-2.192443861195194,-1.403521424843361,-0.8676676850363976,-0.8183326550028254
1111,4.03107061,-7.0131225937257815,-6.303709702853511,-6.04299129323254,-5.668199869701367,-2.489335224287082,-2.1926148689766407,-1.403874836846292,-0.8696932561420309,-0.8198004231448153
1116,4.04921224,-7.013470759042101,-6.302883226205198,-6.043880406061168,-5.6678930014775295,-2.4888275417966272,-2.192786850454919,-1.4042376348307433,-0.8717301932914652,-0.8212777943168079
1121,4.06735387,-7.013818787376875,-6.302042787651246,-6.044771803585236,-5.6675912126197625,-2.4883274026621014,-2.1929597253335817,-1.4046097609183354,-0.8737782851466757,-0.8227637380103595
1126,4.08549551,-7.01416662367827,-6.301188629129421,-6.045665435621464,-5.667294441769108,-2.4878348508719985,-2.1931334247659744,-1.4049911464939568,-0.8758373404387135,-0.8242572289133951
1131,4.10363714,-7.014514216988831,-6.300321009993892,-6.046561258222287,-5.667002633969011,-2.4873499191151,-2.1933078655110765,-1.4053817223003056,-0.8779071026968134,-0.8257572713497882
1136,4.12177877,-7.014861509858833,-6.2994401746462065,-6.047459231305822,-5.666715723938396,-2.486872633540953,-2.1934829718611764,-1.405781421415837,-0.8799873354035073,-0.8272628470500686
1141,4.1399204,-7.015208454862268,-6.298546376988285,-6.048359317527041,-5.666433660358203,-2.4864030342364303,-2.1936586665879507,-1.4061901707015585,-0.8820777925489554,-0.8287730496438447
1146,4.15806203,-7.015554972193507,-6.297639854221272,-6.049261442688638,-5.666156365194366,-2.4859411457567275,-2.1938348523537923,-1.4066078902257522,-0.8841781285751074,-0.8302868470336049
1151,4.17620366,-7.015901021518408,-6.296720844557607,-6.050165569018007,-5.665883786562019,-2.4854870165993486,-2.1940114633518024,-1.4070345035951526,-0.886288055592761,-0.8318033782138841
1156,4.1943453,-7.016246538507802,-6.2957895830960515,-6.051071646028761,-5.66561586977064,-2.485040680446295,-2.1941884308350166,-1.4074699403988342,-0.8884072405072106,-0.8333217060905743
1161,4.21248693,-7.016591471614442,-6.294846297950309,-6.0519796225540325,-5.665352555240879,-2.4846021759589374,-2.1943656852422655,-1.4079141116402898,-0.8905353070512538,-0.8348409966419813
1166,4.23062856,-7.016935759438853,-6.293891206714414,-6.052889450491195,-5.6650937908902685,-2.484171526713847,-2.194543168673541,-1.4083669549622757,-0.8926718897250938,-0.8363604019151969
1171,4.24877019,-7.017279349884297,-6.292924526761134,-6.053801082619445,-5.6648395107578855,-2.4837487704199392,-2.1947208137396266,-1.4088283804651742,-0.8948165607498899,-0.8378790878180205
1176,4.26691182,-7.017622191890923,-6.291946469127492,-6.054714474482839,-5.664589659496615,-2.483333939898157,-2.1948985518561677,-1.4092983058388269,-0.89696888587462,-0.8393962903381231
1181,4.28505346,-7.017964239514297,-6.2909572342873545,-6.0556295819259836,-5.664344174375863,-2.482927093787207,-2.1950763237375877,-1.409776631737922,-0.8991283707850339,-0.8409112364223861
